,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
204,1643945,8725237,Private room,,MK18,0,,3,1.0,1.0,165.0,1.0,1.390881,103.853029,2016-06-11 02:15:38.865505
205,1646909,8739736,Private room,,MK05,0,,1,1.0,1.0,61.0,14.0,1.341261,103.759917,2016-06-11 04:49:00.713240
206,1647014,8740203,Private room,,MK17,19,4.5,2,1.0,1.0,68.0,2.0,1.340415,103.827982,2016-06-11 02:46:23.244814
207,1652780,5984612,Private room,,TS28,21,5.0,1,1.0,,57.0,2.0,1.316552,103.843909,2016-06-11 05:18:38.908150
208,1654284,8771564,Private room,,MK11,14,4.5,2,1.0,1.0,36.0,1.0,1.388651,103.744223,2016-06-11 04:58:22.454483
209,1654840,8773916,Private room,,TS14,0,,3,1.0,8.0,82.0,1.0,1.302922,103.857998,2016-06-11 02:31:02.829511
210,1656833,8783465,Private room,,TS29,0,,2,1.0,1.0,80.0,1.0,1.32389,103.848725,2016-06-11 05:18:30.986228
211,1661992,8806507,Private room,,MK25,0,,1,1.0,1.0,61.0,1.0,1.297993,103.884014,2016-06-11 04:26:29.698397
212,1676236,4190826,Private room,,MK03,19,4.5,2,1.0,2.0,48.0,1.0,1.291227,103.773758,2016-06-11 03:52:33.200449
213,1678719,882659,Entire home/apt,,TS05,55,4.5,5,2.0,2.0,274.0,4.0,1.28033,103.840389,2016-06-11 05:17:02.812932
214,1678730,882659,Entire home/apt,,TS05,73,5.0,5,2.0,2.0,275.0,5.0,1.28137,103.841374,2016-06-11 04:00:24.870424
215,1678744,8881470,Shared room,,TS06,47,4.5,1,1.0,6.0,38.0,1.0,1.284248,103.843199,2016-06-11 03:58:39.163179
216,1678755,8881470,Shared room,,TS08,32,4.5,1,1.0,6.0,38.0,1.0,1.284666,103.843274,2016-06-11 04:59:02.792594
217,1678781,4705949,Private room,,MK28,3,4.5,2,1.0,3.0,58.0,3.0,1.343412,103.958504,2016-06-11 02:04:28.889316
218,1684171,7513118,Private room,,MK15,0,,2,1.0,1.0,62.0,2.0,1.351326,103.833024,2016-06-11 05:17:31.136010
219,1711237,1786440,Entire home/apt,,MK24,72,4.5,3,1.0,1.0,96.0,2.0,1.314441,103.884056,2016-06-11 02:57:35.334120
220,1731462,8200399,Private room,,TS17,0,,1,1.0,1.0,61.0,3.0,1.311765,103.855968,2016-06-11 01:54:37.371220
221,1754480,9227566,Private room,,TS21,0,,2,1.0,1.0,61.0,2.0,1.293676,103.835877,2016-06-11 05:58:17.671447
222,1756870,3109509,Private room,,MK17,25,5.0,2,1.0,1.0,37.0,1.0,1.343847,103.869102,2016-06-11 06:01:24.179548
223,1759929,882659,Entire home/apt,,TS05,34,5.0,5,2.0,2.0,275.0,2.0,1.280282,103.840721,2016-06-11 02:19:25.742440
224,1796221,8292269,Entire home/apt,,TS21,39,4.0,3,1.0,1.0,82.0,2.0,1.299768,103.839463,2016-06-11 04:48:34.345704
225,1805143,9461671,Entire home/apt,,MK24,6,4.0,5,2.0,1.0,105.0,3.0,1.314351,103.886168,2016-06-11 05:28:12.650334
226,1816463,367042,Private room,,MK28,3,5.0,4,1.0,1.0,67.0,1.0,1.345657,103.959942,2016-06-11 05:19:39.399941
227,1822004,882659,Entire home/apt,,TS23,14,5.0,4,2.0,2.0,244.0,3.0,1.278152,103.838387,2016-06-11 05:58:23.163587
228,1834876,5184040,Private room,,MK25,20,4.5,3,1.0,3.0,43.0,1.0,1.309541,103.89461,2016-06-11 05:01:26.697226
229,1837512,6281749,Private room,,TS21,8,4.5,2,1.0,1.0,114.0,2.0,1.294525,103.838131,2016-06-11 05:48:33.722474
230,1838622,2999297,Private room,,MK27,0,,1,1.0,1.0,69.0,3.0,1.319933,103.923416,2016-06-11 05:49:55.321512
231,1846341,5184040,Private room,,MK25,9,4.5,4,1.0,3.0,43.0,1.0,1.309587,103.895036,2016-06-11 04:24:45.519998
232,1846382,5184040,Private room,,MK25,34,4.5,3,1.0,3.0,38.0,1.0,1.308386,103.894543,2016-06-11 04:24:54.602326
233,1846420,5184040,Private room,,MK25,20,4.5,3,1.0,3.0,49.0,1.0,1.308579,103.895246,2016-06-11 05:44:07.545661
234,1854297,9679973,Private room,,MK11,0,,1,1.0,1.0,61.0,1.0,1.383969,103.748299,2016-06-11 03:22:03.139159
235,1857162,9672501,Private room,,MK10,67,4.5,3,1.0,,40.0,2.0,1.358946,103.76291,2016-06-11 05:55:37.982767
236,1857229,367042,Private room,,MK28,0,,12,1.0,1.0,258.0,1.0,1.345743,103.959445,2016-06-11 02:04:15.987214
237,1862648,4081015,Private room,,TS22,0,,2,1.0,1.0,130.0,1.0,1.285099,103.838816,2016-06-11 05:08:25.061340
238,1867902,9737586,Private room,,MK27,22,4.0,2,1.0,1.0,38.0,1.0,1.309046,103.939487,2016-06-11 05:55:23.944483
239,1874126,5800510,Private room,,MK23,4,4.0,2,1.0,2.0,45.0,3.0,1.319547,103.906145,2016-06-11 04:35:55.970706
240,1887824,184092,Private room,,MK16,2,,2,1.0,1.0,75.0,2.0,1.349161,103.774113,2016-06-11 03:16:08.942040
241,1902729,7644641,Private room,,MK26,3,4.5,1,1.0,1.0,52.0,2.0,1.319444,103.915293,2016-06-11 02:15:51.357502
242,1902793,7644641,Private room,,MK27,2,,2,1.0,1.0,90.0,2.0,1.322493,103.923155,2016-06-11 04:54:21.432958
243,1903545,6653925,Private room,,MK02,1,,2,1.0,1.0,42.0,3.0,1.320158,103.806645,2016-06-11 05:31:59.047593
244,1920317,882659,Entire home/apt,,TS05,32,5.0,4,2.0,2.0,260.0,2.0,1.279844,103.841924,2016-06-11 05:54:03.637663
245,1921855,4256487,Shared room,,TS06,16,4.0,8,1.0,8.0,28.0,1.0,1.282712,103.844687,2016-06-11 04:00:05.660230
246,1921870,4256487,Shared room,,TS03,22,4.5,6,1.0,,29.0,1.0,1.28214,103.84696,2016-06-11 05:39:39.891604
247,1928296,5092893,Private room,,MK18,52,4.5,2,1.0,1.0,82.0,1.0,1.372337,103.83197,2016-06-11 05:55:18.291526
248,1928760,5092893,Private room,,MK18,30,4.5,2,1.0,1.0,82.0,1.0,1.375921,103.828644,2016-06-11 05:28:55.908036
249,1938305,10027855,Entire home/apt,,TS21,0,,4,2.0,2.0,267.0,1.0,1.293238,103.833517,2016-06-11 05:28:33.578877
250,1941719,3926646,Private room,,TS03,41,4.5,2,1.0,1.0,99.0,2.0,1.27539,103.844909,2016-06-11 03:49:53.204536
251,1950912,638653,Entire home/apt,,TS03,3,4.5,6,2.0,2.0,209.0,2.0,1.282812,103.847394,2016-06-11 04:21:01.136301
252,1951052,638653,Private room,,TS06,3,4.5,3,1.0,1.0,80.0,1.0,1.283588,103.84526,2016-06-11 03:52:35.903106
253,1952555,4440702,Entire home/apt,,TS18,14,4.5,2,1.0,1.0,103.0,3.0,1.31696,103.851759,2016-06-11 02:13:19.850537
254,1980817,7521071,Entire home/apt,,TS23,23,4.5,2,1.0,1.0,110.0,2.0,1.275329,103.842609,2016-06-11 05:58:36.142484
255,1981260,3507099,Private room,,TS06,74,4.0,4,1.0,1.0,53.0,1.0,1.283769,103.843279,2016-06-11 01:50:50.918949
256,1981396,3507099,Private room,,TS22,48,4.0,3,1.0,1.0,44.0,2.0,1.283832,103.841963,2016-06-11 05:43:17.457597
257,1981933,3507099,Private room,,TS22,43,4.0,2,1.0,1.0,37.0,1.0,1.285272,103.842213,2016-06-11 04:23:38.304299
258,1982064,3507099,Private room,,TS22,106,3.5,2,1.0,1.0,37.0,2.0,1.285058,103.842241,2016-06-11 06:00:03.459804
259,1991291,10251857,Private room,,TS03,46,4.5,2,1.0,1.0,68.0,1.0,1.276956,103.845338,2016-06-11 03:22:16.565232
260,1991337,8564303,Private room,,MK25,0,,3,1.0,1.0,58.0,6.0,1.298908,103.88767,2016-06-11 05:57:26.623320
261,1991642,638653,Private room,,TS03,3,5.0,3,1.0,1.0,114.0,1.0,1.281547,103.846365,2016-06-11 04:05:43.210595
262,1995725,10286161,Private room,,TS29,11,4.5,1,1.0,1.0,53.0,1.0,1.323887,103.849643,2016-06-11 03:31:02.287714
263,2001199,10307677,Entire home/apt,,MK24,1,,5,3.0,,107.0,1.0,1.337697,103.882485,2016-06-11 04:45:56.372585
264,2009135,9221012,Private room,,MK25,111,5.0,2,1.0,1.0,76.0,1.0,1.312218,103.895359,2016-06-11 05:36:09.318428
265,2012211,10352561,Private room,,TS24,1,,1,1.0,1.0,114.0,2.0,1.304317,103.826878,2016-06-11 04:15:28.642811
266,2013208,4798379,Private room,,MK26,1,,2,1.0,1.0,49.0,1.0,1.304722,103.906818,2016-06-11 04:29:05.095174
267,2017077,7645220,Entire home/apt,,MK01,2,,4,2.0,2.0,191.0,7.0,1.267117,103.810759,2016-06-11 04:49:34.926287
268,2024278,9900768,Private room,,TS29,13,4.5,1,1.0,2.0,39.0,5.0,1.323322,103.852148,2016-06-11 06:02:28.361033
269,2024941,2999297,Private room,,MK27,0,,1,1.0,4.0,73.0,3.0,1.319626,103.924004,2016-06-11 04:26:47.570187
270,2029278,10422417,Private room,,MK05,3,5.0,2,1.0,,76.0,3.0,1.310045,103.761437,2016-06-11 04:56:32.192430
271,2030544,6099546,Entire home/apt,,TS03,8,5.0,2,1.0,2.0,183.0,5.0,1.273651,103.843541,2016-06-11 05:24:26.490320
272,2030663,9900768,Private room,,TS29,2,,1,1.0,2.0,35.0,5.0,1.32359,103.850633,2016-06-11 06:01:34.338812
273,2036711,10426671,Private room,,MK24,21,4.0,2,1.0,1.0,38.0,3.0,1.339032,103.884741,2016-06-11 02:51:43.110671
274,2054564,10522534,Private room,,MK14,0,,1,1.0,1.0,34.0,1.0,1.385131,103.769402,2016-06-11 04:28:33.827000
275,2062792,4256487,Private room,,TS03,3,3.0,4,1.0,8.0,152.0,1.0,1.282784,103.846677,2016-06-11 04:27:42.218262
276,2063124,4256487,Private room,,TS06,8,4.5,8,1.0,,219.0,1.0,1.283274,103.845555,2016-06-11 05:02:08.096987
277,2068335,9900768,Private room,,TS29,9,4.5,2,1.0,2.0,37.0,5.0,1.323483,103.850749,2016-06-11 05:21:30.344934
278,2076125,10610540,Private room,,TS28,4,5.0,1,1.0,1.0,45.0,2.0,1.311731,103.844308,2016-06-11 03:53:53.622897
279,2076268,5370513,Private room,,MK03,4,4.0,3,1.0,,61.0,2.0,1.287264,103.791268,2016-06-11 02:28:35.869515
280,2085423,3507099,Private room,,TS06,85,4.0,2,1.0,,37.0,1.0,1.283212,103.843407,2016-06-11 03:33:25.028773
281,2090082,10248444,Entire home/apt,,TS20,63,4.5,4,1.0,1.0,107.0,1.0,1.296173,103.839548,2016-06-11 05:45:47.680690
282,2090132,10248444,Entire home/apt,,TS21,56,4.5,4,1.0,1.0,107.0,2.0,1.295494,103.839313,2016-06-11 04:56:01.066532
283,2095865,10691920,Private room,,MK11,29,5.0,2,1.0,1.0,47.0,4.0,1.386859,103.744684,2016-06-11 05:43:31.421201
284,2098679,472281,Entire home/apt,,TS21,27,5.0,3,0.0,1.0,191.0,1.0,1.293712,103.839851,2016-06-11 04:12:10.265512
285,2098781,10705086,Entire home/apt,,MK01,23,5.0,12,4.0,4.0,573.0,3.0,1.266011,103.814091,2016-06-11 05:41:50.163783
286,2106485,10689003,Private room,,TS21,0,,1,1.0,1.0,54.0,4.0,1.294832,103.836353,2016-06-11 04:51:23.982864
287,2113778,10776798,Private room,,MK16,2,,2,1.0,1.0,54.0,1.0,1.348907,103.771373,2016-06-11 05:57:40.047031
288,2116819,10792324,Private room,,MK27,11,4.5,2,1.0,1.0,54.0,3.0,1.324002,103.951843,2016-06-11 02:12:47.035417
289,2118050,5140541,Private room,,MK21,5,5.0,1,1.0,1.0,33.0,1.0,1.398443,103.9028,2016-06-11 02:50:25.778952
290,2128831,10861133,Private room,,TS18,1,,4,1.0,4.0,75.0,1.0,1.316086,103.858133,2016-06-11 05:10:22.286933
291,2128875,1469421,Entire home/apt,,TS28,0,,2,1.0,2.0,68.0,3.0,1.316421,103.839803,2016-06-11 05:22:16.687399
292,2129215,7642747,Entire home/apt,,MK28,84,5.0,4,0.0,1.0,126.0,2.0,1.32122,103.914916,2016-06-11 05:55:04.021724
293,2137552,10908643,Private room,,MK04,24,5.0,2,1.0,1.0,99.0,2.0,1.311519,103.795246,2016-06-11 04:09:12.691849
294,2140384,10923495,Shared room,,TS17,37,3.5,12,1.0,8.0,20.0,1.0,1.312333,103.8607,2016-06-11 05:30:46.038356
295,2140973,1305358,Private room,,TS22,11,4.0,2,1.0,1.0,54.0,6.0,1.283556,103.840035,2016-06-11 05:37:11.870727
296,2142826,9900768,Private room,,MK17,16,4.5,2,1.0,2.0,32.0,5.0,1.32423,103.852926,2016-06-11 04:05:21.183417
297,2143966,10248444,Entire home/apt,,TS20,47,4.5,4,1.0,1.0,105.0,1.0,1.297634,103.838588,2016-06-11 03:59:20.328768
298,2145942,10954425,Private room,,TS28,19,5.0,2,1.0,1.0,61.0,1.0,1.31358,103.842533,2016-06-11 02:57:12.419749
299,2146015,10248444,Private room,,TS21,61,4.0,3,1.0,1.0,65.0,1.0,1.294881,103.839727,2016-06-11 02:28:11.529526
300,2151616,5370513,Private room,,MK03,10,4.0,3,1.0,,61.0,2.0,1.287034,103.791761,2016-06-11 01:51:35.770176
301,2156329,10691920,Private room,,MK11,19,4.5,1,1.0,1.0,26.0,3.0,1.386024,103.743156,2016-06-11 05:48:06.344792
302,2156372,6157422,Private room,,MK22,3,4.0,1,1.0,1.0,38.0,4.0,1.368666,103.899052,2016-06-11 05:01:47.426331
303,2160506,5184040,Private room,,MK25,30,4.5,4,1.0,,52.0,1.0,1.30834,103.893271,2016-06-11 04:12:24.773953
304,2169070,3507099,Private room,,TS22,66,3.5,2,1.0,,37.0,1.0,1.284503,103.842203,2016-06-11 03:37:54.957333
305,2195471,7741012,Private room,,TS29,3,4.5,3,1.0,1.0,103.0,1.0,1.323689,103.850525,2016-06-11 03:48:46.991327
306,2213829,10248444,Private room,,TS21,65,4.0,3,1.0,1.0,65.0,2.0,1.295418,103.838536,2016-06-11 05:37:32.539691
307,2216938,10565644,Entire home/apt,,TS01,36,4.5,3,1.0,1.0,191.0,1.0,1.283858,103.852037,2016-06-11 05:14:51.940756
308,2229815,10923495,Private room,,TS17,0,,4,1.0,8.0,99.0,1.0,1.310784,103.860295,2016-06-11 05:10:50.515336
309,2234365,6912729,Private room,,MK10,35,4.5,1,1.0,0.0,53.0,2.0,1.349271,103.747312,2016-06-11 05:45:20.107083
310,2244892,11466100,Private room,,MK25,16,4.0,2,1.0,1.0,34.0,2.0,1.312615,103.887887,2016-06-11 05:29:38.786386
311,2247226,10248444,Entire home/apt,,TS21,40,4.5,4,0.0,1.0,107.0,1.0,1.294829,103.840007,2016-06-11 03:22:03.245773
312,2247390,10248444,Private room,,TS20,91,4.5,3,1.0,1.0,65.0,1.0,1.296697,103.839746,2016-06-11 02:04:07.746971
313,2251062,2435533,Private room,,TS20,51,5.0,1,1.0,1.0,68.0,2.0,1.299261,103.839869,2016-06-11 04:26:54.728324
314,2264088,129623,Private room,,TS20,3,4.0,2,1.0,1.0,61.0,2.0,1.29884,103.83987,2016-06-11 03:17:19.977147
315,2265606,7645220,Entire home/apt,,TS05,21,5.0,2,1.0,1.0,145.0,3.0,1.279715,103.843705,2016-06-11 06:01:05.050483
316,2269183,129623,Private room,,TS20,0,,2,1.0,1.0,58.0,6.0,1.298411,103.839239,2016-06-11 05:06:03.116020
317,2270226,11505450,Entire home/apt,,TS30,13,4.5,2,1.0,1.0,214.0,1.0,1.281798,103.852512,2016-06-11 02:58:20.671707
318,2285094,129623,Private room,,TS21,2,,1,1.0,7.0,42.0,7.0,1.298859,103.839297,2016-06-11 04:45:43.138355
319,2286195,11679965,Entire home/apt,,MK23,6,4.5,16,4.0,4.0,320.0,1.0,1.31917,103.908805,2016-06-11 03:24:08.794254
320,2286681,11682496,Shared room,,TS03,51,4.5,10,1.0,8.0,25.0,1.0,1.27967,103.845041,2016-06-11 05:37:41.233672
321,2288495,5184040,Private room,,MK25,20,4.5,4,1.0,,52.0,1.0,1.308847,103.894919,2016-06-11 02:23:23.421512
322,2300724,11679965,Private room,,MK23,1,,15,1.0,3.0,244.0,1.0,1.318875,103.910959,2016-06-11 04:30:10.569300
323,2310932,7661732,Private room,,MK25,1,,2,1.0,1.0,148.0,1.0,1.298194,103.889881,2016-06-11 04:21:06.128544
324,2317678,10248444,Private room,,TS20,27,4.0,3,1.0,1.0,69.0,2.0,1.296223,103.838683,2016-06-11 06:00:03.003663
325,2317755,11679965,Private room,,MK23,2,,12,1.0,2.0,168.0,1.0,1.320171,103.910475,2016-06-11 04:25:27.219324
326,2317941,11679965,Private room,,MK23,4,4.5,7,1.0,1.0,92.0,1.0,1.318875,103.90897,2016-06-11 04:57:55.399411
327,2318012,11679965,Private room,,MK23,6,4.5,3,1.0,1.0,45.0,1.0,1.320913,103.909462,2016-06-11 01:53:53.001056
328,2320901,4207559,Private room,,MK04,17,5.0,3,1.0,,60.0,1.0,1.310009,103.795479,2016-06-11 04:29:45.716168
329,2326655,10565644,Entire home/apt,,TS30,33,4.5,2,1.0,1.0,191.0,1.0,1.28294,103.85463,2016-06-11 04:57:35.810307
330,2334087,936162,Entire home/apt,,MK24,2,,4,1.0,1.0,111.0,8.0,1.314715,103.888035,2016-06-11 04:42:48.699297
331,2335697,11679965,Private room,,MK23,3,4.5,10,1.0,2.0,152.0,1.0,1.320467,103.911051,2016-06-11 04:13:16.737406
332,2335775,11679965,Private room,,MK23,2,,4,1.0,1.0,61.0,1.0,1.318822,103.911038,2016-06-11 01:49:31.418935
333,2335809,11685393,Private room,,TS03,0,,2,1.0,1.0,76.0,2.0,1.277394,103.845225,2016-06-11 02:40:31.220003
334,2335831,11679965,Private room,,MK23,7,4.5,7,1.0,1.0,76.0,1.0,1.320639,103.909259,2016-06-11 05:03:31.526343
335,2336132,2911362,Entire home/apt,,MK27,1,,2,0.0,1.0,75.0,2.0,1.321153,103.958585,2016-06-11 04:01:07.372771
336,2339722,8941144,Private room,,TS09,38,4.5,2,1.0,1.0,95.0,1.0,1.29186,103.842197,2016-06-11 04:28:27.080562
337,2344100,3855287,Entire home/apt,,MK17,40,5.0,5,2.0,2.0,152.0,1.0,1.327777,103.842118,2016-06-11 02:02:47.651162
338,2356148,882659,Entire home/apt,,TS05,11,5.0,3,1.0,1.0,179.0,2.0,1.27962,103.841428,2016-06-11 05:42:13.835655
339,2357514,1346787,Private room,,TS06,110,4.5,3,1.0,1.0,75.0,1.0,1.284479,103.843598,2016-06-11 04:24:05.241028
340,2362558,12067440,Private room,,TS17,6,4.5,10,1.0,6.0,213.0,2.0,1.311961,103.859623,2016-06-11 05:40:42.201284
341,2368364,12101159,Private room,,MK26,3,5.0,2,1.0,2.0,92.0,7.0,1.310332,103.91551,2016-06-11 05:55:51.953408
342,2370447,4874388,Private room,,MK04,0,,2,1.0,,229.0,1.0,1.319305,103.779765,2016-06-11 02:19:36.983722
343,2375063,10248444,Entire home/apt,,TS21,85,4.0,4,2.0,2.0,152.0,1.0,1.294623,103.838549,2016-06-11 05:38:01.368365
344,2377213,12144569,Entire home/apt,,TS09,28,4.5,7,2.0,2.0,229.0,3.0,1.29249,103.841247,2016-06-11 02:38:58.965524
345,2377875,9205954,Private room,,MK25,52,4.5,2,1.0,1.0,44.0,7.0,1.299071,103.876007,2016-06-11 03:55:25.009567
346,2387096,12067440,Private room,,TS17,1,,6,1.0,6.0,191.0,2.0,1.311935,103.859519,2016-06-11 02:56:21.065749
347,2387588,12067440,Private room,,TS17,1,,9,1.0,6.0,213.0,2.0,1.312537,103.859631,2016-06-11 03:41:04.795265
348,2387687,12067440,Private room,,TS17,0,,16,1.0,6.0,123.0,3.0,1.312008,103.859705,2016-06-11 05:32:37.483128
349,2387715,12067440,Private room,,TS17,1,,4,1.0,6.0,81.0,1.0,1.312151,103.859816,2016-06-11 03:30:54.545997
350,2387730,12067440,Private room,,TS17,1,,16,1.0,6.0,123.0,3.0,1.311252,103.860831,2016-06-11 03:58:09.303084
351,2387766,12067440,Private room,,TS17,1,,14,1.0,6.0,381.0,2.0,1.310543,103.860983,2016-06-11 02:46:51.583678
352,2417011,12352775,Entire home/apt,,TS21,58,4.5,4,1.0,1.0,100.0,1.0,1.296053,103.832019,2016-06-11 05:28:54.858319
353,2417213,12352775,Entire home/apt,,TS24,42,4.5,5,0.0,1.0,101.0,1.0,1.294727,103.831255,2016-06-11 03:10:28.323939
354,2447967,7708473,Entire home/apt,,TS04,40,5.0,4,2.0,2.0,289.0,3.0,1.28512,103.849498,2016-06-11 03:51:12.593226
355,2450232,12134297,Private room,,MK17,0,,2,1.0,1.0,381.0,1.0,1.351764,103.819666,2016-06-11 05:33:37.452448
356,2451003,12532802,Entire home/apt,,TS20,10,4.0,2,1.0,1.0,82.0,3.0,1.2942,103.84283,2016-06-11 04:30:58.194130
357,2461726,12588728,Entire home/apt,,MK26,6,4.5,2,1.0,,199.0,4.0,1.306702,103.908969,2016-06-11 05:34:11.402907
358,2461750,10248444,Entire home/apt,,TS20,31,4.5,4,1.0,1.0,110.0,1.0,1.296658,103.838379,2016-06-11 04:24:03.452423
359,2463434,12589659,Private room,,TS28,40,5.0,2,1.0,2.0,106.0,1.0,1.314747,103.839038,2016-06-11 05:22:43.321513
360,2464310,12601408,Private room,,MK09,3,4.5,2,1.0,3.0,38.0,3.0,1.354096,103.697841,2016-06-11 05:02:01.831422
361,2468029,10248444,Private room,,TS21,63,4.0,2,1.0,1.0,58.0,1.0,1.295298,103.840229,2016-06-11 05:52:38.820113
362,2469597,10374696,Entire home/apt,,MK01,0,,4,1.0,1.0,152.0,3.0,1.283128,103.833414,2016-06-11 03:54:34.760010
363,2482266,6997974,Entire home/apt,,TS24,36,4.5,2,1.0,1.0,69.0,2.0,1.294817,103.830355,2016-06-11 04:35:01.130237
364,2484072,12601408,Private room,,MK09,0,,2,1.0,1.0,42.0,3.0,1.349623,103.698022,2016-06-11 04:01:15.909077
365,2484135,10426671,Private room,,MK24,34,4.0,2,1.0,1.0,45.0,3.0,1.337916,103.885934,2016-06-11 05:34:11.715233
366,2485278,12352775,Entire home/apt,,TS24,80,4.5,4,1.0,1.0,98.0,1.0,1.295443,103.82945,2016-06-11 03:58:28.581958
367,2488042,1346787,Private room,,TS06,9,4.5,3,1.0,1.0,91.0,2.0,1.284091,103.845136,2016-06-11 05:40:52.654596
368,2490210,10565644,Entire home/apt,,TS30,19,4.5,2,1.0,1.0,213.0,1.0,1.281123,103.853925,2016-06-11 05:07:01.790724
369,2490255,10141825,Private room,,TS19,10,5.0,1,1.0,1.0,103.0,2.0,1.304197,103.847838,2016-06-11 05:01:52.264213
370,2504311,5184040,Entire home/apt,,TS24,51,4.5,4,0.0,1.0,96.0,1.0,1.296483,103.82986,2016-06-11 05:05:12.306557
371,2510495,12852390,Entire home/apt,,TS03,11,5.0,4,0.0,1.0,161.0,5.0,1.281644,103.847209,2016-06-11 04:43:18.376078
372,2516718,3242174,Entire home/apt,,MK24,37,5.0,2,1.0,1.0,91.0,5.0,1.314692,103.888253,2016-06-11 05:55:16.360104
373,2517035,10776798,Private room,,MK16,2,,2,1.0,2.0,54.0,1.0,1.347399,103.772317,2016-06-11 04:20:58.917171
374,2523096,5184040,Entire home/apt,,TS24,34,4.5,4,0.0,1.0,101.0,1.0,1.296272,103.829889,2016-06-11 04:23:25.370512
375,2523906,3771216,Private room,,TS27,25,5.0,2,1.0,1.0,75.0,3.0,1.308119,103.838553,2016-06-11 05:20:18.201029
376,2524923,5184040,Entire home/apt,,TS24,50,4.5,4,0.0,1.0,96.0,1.0,1.296684,103.82911,2016-06-11 04:27:25.674311
377,2526436,10923495,Shared room,,TS17,8,3.5,12,1.0,6.0,20.0,1.0,1.311126,103.860419,2016-06-11 04:57:44.275225
378,2532799,12852390,Entire home/apt,,TS06,20,4.5,4,1.0,1.0,164.0,5.0,1.283996,103.84496,2016-06-11 02:53:35.830477
379,2548075,13048131,Private room,,MK05,8,4.0,1,1.0,2.0,36.0,5.0,1.321025,103.743043,2016-06-11 04:47:51.097330
380,2554257,10248444,Entire home/apt,,TS20,15,4.5,2,1.0,1.0,88.0,1.0,1.296809,103.83956,2016-06-11 05:20:31.843980
381,2566517,10565644,Entire home/apt,,TS30,24,4.5,2,1.0,1.0,161.0,1.0,1.281313,103.853238,2016-06-11 05:44:19.519503
382,2566687,4332365,Private room,,MK11,0,,1,1.0,,381.0,13.0,1.392448,103.752699,2016-06-11 04:46:44.411487
383,2568735,12352775,Entire home/apt,,TS24,42,4.0,6,1.0,1.0,92.0,,1.294843,103.829118,2016-06-11 01:58:40.253918
384,2575497,13188256,Shared room,,MK05,0,,2,1.0,1.0,38.0,1.0,1.322696,103.736401,2016-06-11 05:13:09.245249
385,2578828,684800,Private room,,MK24,37,5.0,4,1.0,1.0,61.0,1.0,1.313751,103.883755,2016-06-11 05:05:30.414492
386,2594747,10266748,Shared room,,TS27,0,,3,1.0,2.0,100.0,1.0,1.304106,103.834612,2016-06-11 03:56:14.957461
387,2594920,10266748,Shared room,,TS27,0,,3,1.0,2.0,107.0,1.0,1.304996,103.834462,2016-06-11 03:57:42.725319
388,2594979,10266748,Shared room,,TS21,1,,4,1.0,2.0,130.0,1.0,1.303221,103.835061,2016-06-11 04:17:55.792232
389,2595027,10266748,Shared room,,TS21,2,,5,1.0,2.0,130.0,1.0,1.303344,103.834518,2016-06-11 01:48:16.876202
390,2595104,10266748,Private room,,TS21,2,,5,1.0,1.0,160.0,1.0,1.303928,103.83352,2016-06-11 04:10:23.099322
391,2595176,10266748,Shared room,,TS27,0,,4,1.0,2.0,130.0,1.0,1.304067,103.834672,2016-06-11 05:20:41.856167
392,2595223,10266748,Shared room,,TS27,2,,5,1.0,2.0,130.0,1.0,1.304738,103.83315,2016-06-11 03:32:24.296747
393,2595283,10266748,Private room,,TS27,5,4.5,6,1.0,1.0,183.0,1.0,1.303953,103.834347,2016-06-11 04:57:14.438253
394,2595333,10266748,Shared room,,TS27,0,,4,1.0,2.0,130.0,1.0,1.305428,103.834964,2016-06-11 05:37:09.436247
395,2595369,10266748,Shared room,,TS21,1,,4,1.0,2.0,130.0,1.0,1.304074,103.832971,2016-06-11 05:37:27.255601
396,2595413,10266748,Entire home/apt,,TS27,3,2.5,11,2.0,2.0,305.0,1.0,1.303715,103.83501,2016-06-11 05:39:22.572016
397,2595665,10266748,Entire home/apt,,TS27,6,4.0,11,3.0,2.0,397.0,1.0,1.304962,103.83315,2016-06-11 05:09:15.557477
398,2602129,10266748,Entire home/apt,,TS21,1,,14,4.0,2.0,519.0,1.0,1.303554,103.832864,2016-06-11 04:48:15.745252
399,2602242,10266748,Shared room,,TS27,1,,4,1.0,2.0,130.0,1.0,1.30468,103.834665,2016-06-11 05:25:03.343944
400,2609839,10266748,Private room,,TS27,3,4.0,5,1.0,1.0,160.0,1.0,1.304979,103.833661,2016-06-11 03:58:45.133904
401,2609910,10266748,Private room,,TS27,6,4.0,6,1.0,1.0,198.0,1.0,1.305536,103.834571,2016-06-11 02:06:06.036718
402,2610020,10266748,Shared room,,TS21,1,,3,1.0,2.0,122.0,1.0,1.303475,103.833094,2016-06-11 02:13:11.751330
403,2612906,10248444,Entire home/apt,,TS20,21,4.5,3,1.0,1.0,96.0,2.0,1.297726,103.83919,2016-06-11 04:34:01.938158
404,2615452,8492007,Entire home/apt,,MK17,28,4.0,14,6.0,4.0,610.0,3.0,1.328752,103.844182,2016-06-11 03:49:06.869184
